title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time
Vancouver is a Dump,,"Visited Vancouver for the first time over the weekend. What a dump. What a let-down. Do an internet search for Vancouver and you'll notice a ton of pics of the overexposed downtown, Whistler and the gondolas there, and the snow-capped peaks. That's the hook - to get you to associate the two. If you're expecting the Canadian version of Seattle, that is, a cool, hip, vibrant, bustling, cultural, clean city nestled between the water and the mountains, you're wrong. The city has a typically Canadian metropolitan 1970's Soviet Bloc feel with it's graffiti-covered, soulless, uninspired, grey, concrete buildings. Even the public library building, which was apparently modeled after the Colosseum ruins in Rome, comes across as an anxiety-inducing MC Escher-esque claustrophobic, interminable nightmare. There are pot-smoking hippies and homeless everywhere. In many ways it's a typical Canadian metropolitan area - like Montreal. But Montreal has an amazing history and a ton of cultural outlets to keep you engaged. In Vancouver, you can piss on a statue of gassy Jack.","October 29, 2019",0,0,,1.0,2021-06-18 17:20:36.735550,2021-06-18 17:20:36.820083
All the Shops you will ever need!,,"From Hudson Bay to Nostrom, every conceivable item can be purchased for your enjoyment and pleasure (yes there is even a Victoria Secrets.)Loads of places to eat, have coffee or just chill out. Even better if you get excellent weather.5*","October 28, 2019",0,0,,5.0,2021-06-18 17:20:47.553088,2021-06-18 17:20:47.640871
The Base in Vancouver.,,Everyone is soo friendly and helpful here and everything is on your doorstep. Shopping for a Canadian Sym card (4 retailers within a block) and warm base layers for the Rockies to follow and a choice of great restaurants and eateries are all there and easy to find.,"October 27, 2019",0,0,,5.0,2021-06-18 17:20:47.640876,2021-06-18 17:20:47.719842
Excitingis a literel Downtown,,"My wife and I spent a lot of time Downtown visiting many interesting places. Many gorgeous shops and the big Pacific Centre Mall. Another day we spent walking along Water Street through Gas Town with lots of original buildings housing gift shops and many restaurants.Many tours leave from the Waterfront and there is also the beautiful Fly Canada which gives you the impression you are flying over all different places in Canada     This is at the far end of the Convention Centre.There are so many different places to go and see that there are to many to mention here, enjoy finding them for yourself. !!","October 26, 2019",0,0,,5.0,2021-06-18 17:20:47.719849,2021-06-18 17:20:47.799791
lovely downtown,,"stayed 3 days in the heart of vancouver. my daily walk within the downtown helped me familiarized the streets. one of the street was crowded with tourists using “bus tours”, onother street is crowded with students during school days and few streets are a bit quite especially office hours. what i like the most, pub/bars, restos & cafe’s are everywhere. lovely view if you walk through canada place side going to stanley park. overall, happy tourist here and hope to visit this place again.","October 25, 2019",0,0,,4.0,2021-06-18 17:20:47.799797,2021-06-18 17:20:47.880202
beautiful city,,"Vancouver is a Beautiful city in BC quiet,nice people Stanley park is a must visit Burard Inlet,Lions gate bridge,metro town are the attractions of the city..","October 24, 2019",0,0,,5.0,2021-06-18 17:20:47.880208,2021-06-18 17:20:47.963639
Impressive,,Downtown is a real mixture of gleaming towers and old style buildings from a bygone age with significant detailing and history. Wide pavements to stroll along.,"October 23, 2019",0,0,,4.0,2021-06-18 17:20:47.963644,2021-06-18 17:20:48.043315
"Neat, clean & nice",,"Vancouver is quite inviting to live in.  On top of being neat, clean and nice, people are helpful and friendly.😊Almost everything is within walking distance, in particular, all the landmarks in the pictures uploaded and BC Place Stadium which I had not photographed.  Use of public transportation is convenient.  Parking is comparable to New York rates but inexpensive compared to Portland, Oregon.Food is more expensive in Vancouver than in New York City.What is geographically ideal is that water views are all around and the mountains are within short distance.  With Canada Line, there is no need for a cab from the Airport to the city center.","October 21, 2019",0,0,,5.0,2021-06-18 17:20:48.043321,2021-06-18 17:20:48.124517
Downtown,,We stood in downtown and found it to be very pleasant. There was a variety of food options and nightlife within walking distance. Also the downtown area seemed clean and safe.,"October 20, 2019",0,0,,4.0,2021-06-18 17:20:48.124522,2021-06-18 17:20:48.204732
Best City!,,"Great city for everyone no matter what you would like to see or do! We travel into town on Skytrain which solves any issues with traffic. Shopping & dining or just site seeing it's a ""world class"" city! Come & enjoy!","October 20, 2019",0,0,,4.0,2021-06-18 17:20:48.204738,2021-06-18 17:20:48.286157
Beautiful city,,"I have been to Vancouver several times yet with each visit I realize there is still a lot I haven't yet seen. This is a beautiful city for walking, mostly nice and flat. Streets are laid out in such a way that it is easy to find your way around. Don't miss Stanley Park, Gastown, Granville Island, to name just a few highlights. So many nice restaurants! People here are friendly and helpful. Can't wait to come back.","October 20, 2019",0,0,,5.0,2021-06-18 17:20:48.286163,2021-06-18 17:20:48.368984
Hi-Rise Buildings and More,,"Although Vancouver’s downtown is a dense, vertical city, I never felt overwhelmed with crowds of any sort. It was quite easy to walk around and virtually every street and building is clearly marked, making exploring a pleasure. Many of the downtown buildings are modern - lots of glass, steel and concrete rising hundreds of feet towards the sky - and more on the way! On the edges of the business areas of downtown are some older and more charming neighborhoods such as Gastown, Yaletown and Chinatown. Walking is the best way to explore the area, however if walking long distances is an issue, there are plenty of excellent public transport options to take you between neighborhoods.","October 19, 2019",0,0,,4.0,2021-06-18 17:20:59.435206,2021-06-18 17:20:59.522232
Reminds me of greenbelt mall Philippines,,Walking around in the city of Vancouver reminds back home when I'm still working in greenbelt mall many years agoRelaxing place to walk aroundAnd a perfect place to find all the things you need.It's a truly place where u can enjoy the city with a sea side view with a beautiful weather always.....,"October 19, 2019",0,0,,5.0,2021-06-18 17:20:59.522238,2021-06-18 17:20:59.609918
We loved Vancouver,,"This was our first visit to Vancouver. We stayed downtown . We loved it and can't wait to go back someday to visit what we did not have time for. We loved traveling via the two day Hop On Hop Off bus. It seems no matter which downtown hotel you stay at, there are restaurants within easily walkable routes. Great place to visit.","October 18, 2019",0,0,,5.0,2021-06-18 17:20:59.609924,2021-06-18 17:20:59.689934
"beautiful downtown, with so many homeless people",,"nice modern green down town ,  beautiful buildings and stores. so many restaurants. very good bus service.  the terrible and sad problem are the homeless people that are sitting in every corner and there are streets that is impossible to walk  because they are lying all over and got very dirty.  you feel not sure.","October 17, 2019",0,0,,4.0,2021-06-18 17:20:59.689940,2021-06-18 17:20:59.768714
Mr,,Such a variety of retail outlets on their own like The Bay with 6 floirs of merchandise for home or clothing plus all the retail outlets in an enclosed mall ...such a variety ...plus counters in mall for items suxh as cekks phones etc ...easy to spend an afternoon shopping and looking around and stopping for a quick bite to eat ...worth at least one stop ...enjoy,"October 16, 2019",0,0,,5.0,2021-06-18 17:20:59.768719,2021-06-18 17:20:59.849434
Nice city but..,,The homeless problem is not great. The downtown area does not feel so clean and there are a lot of empty buildings. Feels a bit depressed.,"October 15, 2019",0,0,,3.0,2021-06-18 17:20:59.849439,2021-06-18 17:20:59.927950
