title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time
Lovely area,,Nice downtown area with plenty of shops and restaurants around. You can walk to the pier or just stroll the streets and enjoy it all.,"October 27, 2019",0,0,,4.0,2021-06-18 19:09:56.990977,2021-06-18 19:09:57.082784
"Tons of restos, bars and shopping",,"Always enjoy spending time in this part of YVR, and is a close walk to Chinatown as well. Will always visit when in town.","October 25, 2019",0,0,,5.0,2021-06-18 19:09:57.082790,2021-06-18 19:09:57.184047
lots of shopping,,"lots of cheap merchandise but also a lot of homeless to make your way through, and I'm talking aggressive, loud, yelling homeless.Sad, nice historic part of town.","October 25, 2019",0,0,,4.0,2021-06-18 19:10:07.261073,2021-06-18 19:10:07.345173
Neat area,,Had limited time here but it was so neat to visit and see the whistle clock as well as the area.  Would want to go back and spend more time in this location.  You do need to know the boundaries of the area and stay in that area.,"October 24, 2019",0,0,,4.0,2021-06-18 19:10:07.345178,2021-06-18 19:10:07.423763
Fun to wander,,"Gastown has a stop on the Hop On Hop Off Bus. Definitely, you should hop off. It is interesting to learn about the history of the area. There are shops and restaurants and it is just generally fun the wander there. You will have a stop at a very old working Steam clock. Be there on the hour to observe the best of the clocks in movements.","October 23, 2019",0,0,,5.0,2021-06-18 19:10:07.423769,2021-06-18 19:10:07.504145
Army and Navy,,"Visited here while on an across Canada trip on 26th September. On our last morning in Vancouver, we went souvenir shopping. Plenty of places, most selling the same or different versions of the same. Some streets are pleasant with trees but others, frankly, ones to avoid. We saw the Gassy Jack statue and the Steam Clock. Highlight was a visit to the Army and Navy stores (no longer in UK) to buy a real Lumberjack Shirt (sad I know).","October 23, 2019",0,0,,4.0,2021-06-18 19:10:07.504150,2021-06-18 19:10:07.585682
The clock & pubs,,"We visited Gas town in September , the steam clock whistles ever 15 mins. There are nice pubs around . Do not walk towards east side ,you might not like too many homeless people around.","October 22, 2019",0,0,,4.0,2021-06-18 19:10:07.585687,2021-06-18 19:10:07.665663
Cute area with lots of souvenirs,,"Wanted to stop and check out the steam clock and hunt for some souvenirs.  It did not disappoint. This time of year, most of the souvenir shops had discounts and some clearance clothing.","October 20, 2019",0,0,,5.0,2021-06-18 19:10:07.665668,2021-06-18 19:10:07.745898
Interesting part of town,,"This was a short walk from our hotel. It is a beautiful old part of Vancouver. Watch your step...cobblestone streets. There are many restaurants, bars and shops. The most interesting feature is the steam-powered clock. Just look for the cloud of steam--you can't miss it.","October 20, 2019",0,0,,5.0,2021-06-18 19:10:07.745904,2021-06-18 19:10:07.827542
Oldest Neighborhood,,"Enjoyed walking around the narrow streets of Gastown. Lots of charming older buildings with character. Numerous pubs, restaurants, cafes and shops. I arrived via public bus (#19) which dropped me off a block or two from the heart of Gastown. Be sure to check out the Rube Goldberg-like Steam Clock while in the area.","October 19, 2019",0,0,,4.0,2021-06-18 19:10:07.827547,2021-06-18 19:10:07.907453
"Great shops, historical buildings and a steam clock!",,"Gastown   is the oldest part of Vancouver and full of history. Lots of shops, restaurants and cool cobblestone sidewalks. There is also a steam powered clock that still works. Plan on spending a while there to see everything.","October 18, 2019",0,0,,5.0,2021-06-18 19:10:07.907459,2021-06-18 19:10:07.987419
shady characters,,Made the trip to see the steam clock. Had a nice lunch at the Local brew house and did some souvenir shopping. Couldn’t help notice the homeless and junkies on the street.,"October 18, 2019",0,0,,4.0,2021-06-18 19:10:07.987425,2021-06-18 19:10:08.067516
Mr,,Visted during this part of Vancouver for shopping at unuaual outlets including Army abd Navy ...unusual choices of eating places in an unusual part of Vancouver ...many vistors include tourists.,"October 16, 2019",0,0,,5.0,2021-06-18 19:10:17.147342,2021-06-18 19:10:17.243314
Homeless haven,,Not so safe to walk around if you are not familiar with the area. We were quite shocked to see so many people in one place..,"October 15, 2019",0,0,,2.0,2021-06-18 19:10:17.243318,2021-06-18 19:10:17.329954
History in Vancouver,,This place was one the first neighborhood in Vancouver and the building have this architecture. There are many stores to buy gifts and greats restaurants.,"October 14, 2019",0,0,,5.0,2021-06-18 19:10:17.329959,2021-06-18 19:10:17.409106
Pretty area to explore,,"Gastown is a really quaint area full of boutique shops and cafes. Very atmospheric to have a coffee and watch the world go by. The steam clock is a must...!Very close to the area is the Vancouver Lookout, an observation deck with unparalleled views of the city and surrounding area (assuming a clear day). The glass lift travels to the observation deck on the outside of the building, so be aware if you're scared of heights - no problem at the top as it's fully enclosed and the views are fabulous.","October 14, 2019",0,0,,4.0,2021-06-18 19:10:17.409111,2021-06-18 19:10:17.487761
Afternoon in Vancouver,,"We went to visit Gastown, a little place with lots of small stores bars and restaurants.  We had drinks and dinner and enjoyed the vapor clock","October 13, 2019",0,0,,4.0,2021-06-18 19:10:17.487766,2021-06-18 19:10:17.598989
"Live Music, Fun, Can be Sketch",,"Gastown is a fun area to visit in Vancouver. There is tons of great live music all over-- make sure you check it out. Of course, the steam clock is worth a quick 5min visit, but watch where you walk. Basically, the area is really tourtisty, but if you walk down any of the alleys, you may see some heroin use or some other unsavory things. Although Blood Alley is a really cool name, avoid it at all costs!","October 12, 2019",0,0,,4.0,2021-06-18 19:10:17.598995,2021-06-18 19:10:17.758788
Interesting,,This was a quite interesting place.  Too many homeless around. Saw lots of syringes lying around on the footpath. The smell of urine was quite bad. Yes it has some history but not woryh going there.,"October 12, 2019",0,0,,5.0,2021-06-18 19:10:17.758795,2021-06-18 19:10:17.878684
Gift shops galore,,"A quick walk thru gas town. The steam clock goes off on the hour, so time your visit. Don't stray from the main street as lots of homeless people are just outside the vicinity.","October 11, 2019",0,0,,3.0,2021-06-18 19:10:17.878690,2021-06-18 19:10:17.975536
Water Street,,"Out of Waterfront Station, turn left and Water Street is not far away. Steam Clock is the first attraction. Keep going and on the same side there is a restaurant The Old Spaghetti Factory. We had lunch there and were impressed. A must for dining. Down the road to the corner of Carrall Street there stood the Gassy Jack.","October 11, 2019",0,0,,5.0,2021-06-18 19:10:17.975541,2021-06-18 19:10:18.070392
Authentic ‘olde Vancouver’!,,"Vancouver City Centre is glitzy and extravagant.  For a balanced view you must also visit Gastown.  It’s a bit down-at-heal, but it is authentic!","October 11, 2019",0,0,,3.0,2021-06-18 19:10:18.070398,2021-06-18 19:10:18.156327
Maybe I picked a bad day!,,I have read reviews from others about the beauty and appeal of Gastown and I was disappointed.  Vancouver is not a large city and areas run into one another and I felt I had to be aware of where I was walking.Gastown is a mix of old and new buildings with a number of expensive 'top end' shops but my overall impression was that it was rather run down and in need of developing.  It could be that my visit was 'mid-cycle'.I did not enjoy walking streets lined with homeless people or the open drug abuse that could not be missed or avoided.  I never felt in danger but it was not a pleasant experience.,"October 11, 2019",0,0,,2.0,2021-06-18 19:10:27.218697,2021-06-18 19:10:27.315835
Worth a look.,,"If you have time, stroll along to the Gastown section of Vancouver. Old and new buildings abound here and there are two many to mention. The ""gas clock"" of course is only one.","October 11, 2019",0,0,,5.0,2021-06-18 19:10:27.315840,2021-06-18 19:10:27.394367
Quaint,,Only a few blocks long.Steam clock located on Water street.Lots of shops for souvenirs. Busy with pedestrians and car traffic.,"October 9, 2019",0,0,,4.0,2021-06-18 19:10:27.394373,2021-06-18 19:10:27.473743
Busy with tourists,,"The spot is historic but jammed with tourists and shops catering to such. We watched the Steam Clock go off and then left. Rogers Chocolate is worth a stop, however!","October 9, 2019",0,0,,3.0,2021-06-18 19:10:27.473748,2021-06-18 19:10:27.553591
A traveler to Vancouver,,It has been a wonderful experience walking through this magnificent part of Vancouver. the waterfront is spectacular with the seaplanes and dining all at  your fingertips. dont forget to visit the brewery for craft beer and the Steam Clock,"October 9, 2019",0,0,,5.0,2021-06-18 19:10:27.553596,2021-06-18 19:10:27.631710
